19,1438
16,1442
17,1467
14,1436
16,1264
17,1422
16,1440
17,1426
13,1599
17,1412
16,1237
15,1459
15,1300
14,1218
16,1427
18,1174
12,1152
18,1117
15,1235
13,1417
16,1175
17,1477
18,1173
16,1191
17,952
15,1187
18,1027
16,1120
18,1052
16,1114
12,1052
14,1274
17,1078
16,988
16,1181
17,1312
16,1040
15,1102
18,1152
17,1336
14,1062
14,1129
16,1446
17,1149
18,1171
12,1061
17,1066
18,1023
18,1158
16,922
16,1106
16,1070
15,998
18,1162
17,991
13,1167
18,1214
14,1191
16,1149
14,1183
15,1074
14,931
17,1020
17,1047
18,1060
15,920
15,1147
17,981
18,897
17,1157
18,947
18,1094
17,949
11,1154
17,1115
17,937
16,1106
17,955
16,947
16,1020
16,1084
16,1121
16,948
16,1089
18,1084
16,1073
18,1109
18,970
17,1279
18,1071
17,1081
16,1070
15,1047
15,1109
16,997
15,1180
16,1072
15,1071
16,934
13,967
15,1032
17,1060
16,1004
14,1095
17,1049
17,1113
14,997
11,1248
17,894
17,1088
18,970
15,1083
16,891
13,1009
18,960
14,1179
13,1059
13,1045
18,1064
15,857
14,1083
12,867
17,1054
15,1079
18,958
15,1211
15,1127
17,968
18,1024
14,1089
18,1116
16,1044
9,990
16,1060
16,1105
13,1133
18,1039
16,1025
16,1063
18,1063
19,1033
14,799
15,1009
17,1158
14,1107
17,1027
11,912
14,1115
17,1019
13,1003
16,1095
15,911
18,1040
16,1016
18,1090
13,1088
15,1055
18,1150
17,1150
18,1127
16,1145
12,1166
18,1001
15,1109
18,1026
14,1108
17,807
17,1087
17,1112
18,1045
17,1082
15,1128
16,1210
15,1025
14,962
17,1028
18,1036
17,1037
17,1122
12,1071
18,901
19,986
17,1151
19,1111
18,1101
18,1153
16,1047
15,1102
15,1081
14,1110
15,968
14,997
17,1162
18,1098
16,1074
17,1093
16,1013
17,1087
15,1058
14,1078
16,1022
15,1028
17,952
14,1245
17,1104
12,950
15,1061
18,1121
16,1060
17,1170
15,1105
16,1131
15,1092
16,1041
12,1048
15,1020
16,1151
17,1018
18,1008
11,1000
15,1061
18,1092
15,1135
17,1159
17,1061
18,1086
16,1133
14,1027
18,1113
12,999
16,1129
14,979
15,958
17,1023
11,1098
17,1024
19,952
17,1056
15,1085
14,1094
16,1064
17,1134
14,983
16,1066
18,1048
16,1084
16,1058
18,1106
14,1067
17,1076
13,1079
13,1138
12,1011
15,1169
