16.0,87602
17.0,75831
16.0,239853
16.0,92616
18.0,115354
17.0,156593
18.0,216643
17.0,114481
18.0,193771
17.0,135269
16.0,38154
17.0,40211
15.0,31387
18.0,93896
18.0,126828
17.0,63839
18.0,72541
17.0,60107
18.0,80930
15.0,26480
14.0,30827
17.0,34670
17.0,33109
18.0,33903
18.0,35659
17.0,35983
14.0,25848
17.0,39967
18.0,46169
18.0,43002
17.0,44270
15.0,68698
18.0,88618
18.0,38553
18.0,40336
17.0,34564
17.0,32420
18.0,63647
18.0,59320
17.0,33316
18.0,36763
17.0,98697
15.0,30925
13.0,23256
18.0,37855
18.0,63800
17.0,52498
17.0,34443
17.0,32901
16.0,25960
17.0,33960
18.0,69048
18.0,41998
16.0,26895
18.0,41674
16.0,39725
17.0,73323
18.0,32409
16.0,26441
18.0,42319
17.0,35087
18.0,37234
18.0,81494
18.0,59317
15.0,59320
18.0,55093
17.0,51435
14.0,25739
18.0,43518
16.0,23343
15.0,24128
18.0,49697
18.0,30809
18.0,30504
18.0,60742
18.0,49673
17.0,30785
17.0,28392
18.0,28446
14.0,28252
17.0,27243
18.0,26920
16.0,29534
16.0,23746
16.0,20794
18.0,54164
16.0,36548
18.0,105175
18.0,27833
16.0,56800
14.0,20512
17.0,26433
18.0,26833
17.0,35748
17.0,39946
17.0,27089
17.0,26177
17.0,31362
18.0,27942
15.0,49210
17.0,44144
18.0,54928
18.0,27921
17.0,83351
18.0,38469
16.0,25287
17.0,25418
17.0,24091
16.0,20494
15.0,22539
18.0,31246
17.0,56431
18.0,38679
18.0,20525
18.0,74180
17.0,42912
16.0,67503
18.0,27621
18.0,22176
18.0,47373
18.0,21228
17.0,22077
18.0,22078
16.0,25722
16.0,12669
18.0,22515
16.0,19707
18.0,49006
18.0,22040
17.0,38277
16.0,17931
17.0,16353
17.0,17782
17.0,19717
11.0,12282
14.0,12928
18.0,19013
15.0,16690
14.0,13010
17.0,20624
17.0,16022
15.0,11720
17.0,18131
18.0,21301
18.0,46724
16.0,14912
17.0,20455
15.0,13438
18.0,20047
14.0,14260
18.0,19961
17.0,20193
17.0,16318
18.0,18317
17.0,15171
15.0,13013
16.0,16451
16.0,18970
17.0,17194
17.0,26172
13.0,16159
15.0,14900
18.0,17291
16.0,17927
17.0,52187
18.0,16795
17.0,20281
17.0,16183
18.0,26339
18.0,18582
16.0,17026
18.0,17523
19.0,20380
16.0,14864
18.0,17786
17.0,20517
19.0,17085
18.0,20220
18.0,20423
18.0,15722
18.0,16575
18.0,16954
17.0,18709
17.0,19731
16.0,14460
18.0,16496
18.0,18500
19.0,44861
17.0,23841
16.0,18597
17.0,16539
16.0,10542
15.0,14072
17.0,16497
18.0,18353
17.0,14858
18.0,22836
17.0,19402
17.0,19584
16.0,10787
18.0,23499
17.0,26671
16.0,12565
18.0,23483
18.0,18204
19.0,17565
18.0,17541
18.0,24118
15.0,16731
17.0,18047
19.0,18387
17.0,17399
18.0,16144
18.0,19988
17.0,16607
18.0,46835
19.0,18534
17.0,18705
18.0,14958
17.0,15365
16.0,18687
18.0,17589
13.0,10689
19.0,17564
17.0,16723
17.0,20966
17.0,18123
15.0,14369
17.0,15363
18.0,18671
18.0,18658
16.0,14008
18.0,39420
16.0,21714
17.0,22051
18.0,18165
17.0,17642
17.0,16477
17.0,16692
17.0,25179
18.0,17006
18.0,16383
18.0,26924
17.0,17475
16.0,17960
17.0,17448
19.0,17185
17.0,17386
18.0,16069
17.0,14981
17.0,21314
18.0,21828
17.0,21661
15.0,10984
17.0,21361
14.0,21017
14.0,19999
15.0,18437
18.0,20952
17.0,21528
15.0,16350
18.0,17709
18.0,17022
17.0,47195
16.0,15116
18.0,20955
17.0,19908
16.0,13507
18.0,17327
18.0,14930
18.0,16916
16.0,14316
17.0,18429
17.0,21704
13.0,13061
17.0,14866
16.0,11073
17.0,18733
16.0,18497
17.0,19709
17.0,25387
14.0,10648
14.0,13157
18.0,19655
17.0,19279
18.0,15720
15.0,26033
17.0,15827
15.0,19524
17.0,16425
19.0,19551
17.0,20473
17.0,18839
17.0,19614
17.0,20477
14.0,19398
17.0,18278
18.0,20682
17.0,16872
15.0,17171
17.0,14822
18.0,18933
16.0,15388
18.0,19536
18.0,20860
18.0,21660
17.0,18489
17.0,16814
18.0,17948
17.0,42949
18.0,20444
17.0,16706
18.0,17812
18.0,19237
17.0,19639
13.0,12688
18.0,18176
18.0,20913
15.0,22397
15.0,19008
18.0,21506
17.0,18070
18.0,21146
17.0,13735
17.0,53379
18.0,33357
18.0,17115
16.0,18073
17.0,14344
17.0,12691
17.0,16465
18.0,15966
18.0,19204
18.0,15828
18.0,17615
16.0,18023
16.0,14662
17.0,15442
17.0,15070
16.0,15935
14.0,15779
18.0,20845
18.0,37928
17.0,56810
17.0,37653
17.0,17470
18.0,27096
16.0,12015
16.0,24579
17.0,14362
15.0,14093
18.0,16966
17.0,15467
17.0,11295
18.0,15007
16.0,13247
10.0,7859
18.0,17051
17.0,12113
17.0,18066
18.0,19864
18.0,17644
16.0,11981
18.0,15946
17.0,16567
17.0,12112
18.0,14734
18.0,13148
16.0,10975
18.0,18136
18.0,19736
17.0,14727
18.0,14687
18.0,16158
17.0,41510
17.0,48824
18.0,20139
18.0,16399
17.0,13900
17.0,25756
18.0,20870
18.0,15691
18.0,12714
17.0,25301
16.0,28086
18.0,40686
17.0,14735
18.0,19105
15.0,11170
17.0,14108
14.0,12838
18.0,18564
17.0,31900
16.0,12728
17.0,37660
17.0,16334
16.0,14434
18.0,34681
18.0,16914
16.0,18910
17.0,15483
17.0,12942
17.0,13028
16.0,15037
16.0,15371
17.0,13222
17.0,14724
18.0,21596
17.0,16255
17.0,13062
18.0,14779
17.0,14442
18.0,22895
18.0,12675
18.0,19803
18.0,25915
18.0,15310
18.0,13555
17.0,10912
17.0,20437
13.0,11816
17.0,20771
17.0,11438
17.0,20829
19.0,14119
18.0,21887
16.0,19004
16.0,12395
17.0,13940
16.0,12693
17.0,12897
14.0,11792
19.0,17726
17.0,13391
17.0,12884
18.0,16669
16.0,13179
18.0,20054
18.0,14927
17.0,15159
18.0,24531
17.0,10735
18.0,53185
16.0,15214
14.0,6804
17.0,13174
18.0,22131
19.0,13089
15.0,13100
15.0,13034
17.0,13910
17.0,11466
18.0,13396
18.0,16673
15.0,14260
17.0,11478
18.0,13529
17.0,15768
18.0,19418
17.0,14722
15.0,6465
16.0,10019
14.0,12315
17.0,18921
16.0,14720
18.0,12690
17.0,16529
17.0,14522
16.0,8891
18.0,19061
15.0,11309
17.0,15271
18.0,15624
17.0,21529
18.0,15975
18.0,15665
16.0,14435
18.0,13884
18.0,20944
17.0,24377
17.0,15704
18.0,14536
17.0,14214
18.0,13976
17.0,19204
16.0,12303
18.0,17601
17.0,33904
17.0,23306
14.0,13297
18.0,16056
17.0,13049
14.0,20337
16.0,15751
16.0,16703
17.0,9819
18.0,26714
14.0,12820
18.0,23199
18.0,18702
17.0,9738
18.0,15959
18.0,38447
18.0,12987
16.0,12466
18.0,16930
15.0,14062
16.0,15272
16.0,14875
17.0,17129
17.0,13669
17.0,23021
16.0,16278
17.0,12873
17.0,12763
18.0,13672
18.0,14658
17.0,21129
17.0,14154
17.0,14175
17.0,27197
17.0,14606
17.0,15498
18.0,17965
17.0,14533
17.0,15961
16.0,11735
18.0,20442
17.0,76085
15.0,17507
16.0,12812
17.0,12189
18.0,18079
17.0,23494
18.0,12061
17.0,15352
13.0,17596
17.0,12876
17.0,12054
18.0,18268
17.0,13142
