19,810
16,886
17,842
14,741
16,1004
17,773
16,931
17,729
13,755
17,1013
16,792
15,1095
15,667
14,551
16,855
18,616
12,510
18,658
15,520
13,576
16,627
17,784
18,633
16,579
17,447
15,535
18,647
16,682
18,637
16,635
12,507
14,521
17,611
16,501
16,652
17,576
16,534
15,590
18,667
17,599
14,569
14,572
16,592
17,840
18,558
12,472
17,487
18,643
18,631
16,597
16,565
16,566
15,523
18,557
17,503
13,470
18,616
14,519
16,533
14,684
15,654
14,575
17,584
17,495
18,616
15,495
15,427
17,520
18,510
17,570
18,504
18,488
17,614
11,390
17,697
17,550
16,514
17,529
16,415
16,568
16,528
16,507
16,490
16,697
18,561
16,959
18,547
18,592
17,682
18,658
17,662
16,552
15,575
15,583
16,627
15,492
16,621
15,513
16,520
13,512
15,560
17,468
16,656
14,424
17,528
17,620
14,543
11,521
17,450
17,581
18,582
15,527
16,537
13,434
18,569
14,526
13,469
13,431
18,510
15,440
14,578
12,502
17,484
15,454
18,510
15,672
15,496
17,481
18,575
14,483
18,592
16,552
9,491
16,496
16,506
13,517
18,487
16,423
16,475
18,533
19,585
14,789
15,424
17,551
14,447
17,529
11,402
14,653
17,527
13,486
16,516
15,432
18,592
16,554
18,633
13,420
15,547
18,580
17,635
18,608
16,509
12,415
18,538
15,547
18,595
14,551
17,658
17,536
17,571
18,610
17,590
15,554
16,643
15,547
14,464
17,555
18,631
17,461
17,600
12,490
18,510
19,660
17,623
19,625
18,582
18,542
16,525
15,538
15,475
14,328
15,443
14,550
17,553
18,582
16,579
17,500
16,433
17,513
15,501
14,495
16,501
15,599
17,538
14,537
17,704
12,411
15,523
18,554
16,614
17,618
15,465
16,624
15,476
16,583
12,436
15,627
16,474
17,593
18,572
11,434
15,515
18,534
15,500
17,541
17,505
18,554
16,592
14,469
18,545
12,556
16,430
14,545
15,490
17,455
11,491
17,514
19,520
17,452
15,514
14,456
16,491
17,486
14,505
16,509
18,520
16,539
16,549
18,475
14,476
17,646
13,498
13,494
12,420
15,581
17,556
16,613
14,503
15,506
14,478
18,596
16,487
17,550
13,502
8,375
14,539
17,501
18,526
17,547
17,517
19,536
17,618
17,513
18,574
12,355
15,485
14,488
18,588
14,549
15,475
18,614
14,491
13,467
18,573
16,485
16,515
11,509
16,548
16,560
15,498
17,524
17,578
18,687
15,569
13,475
17,589
18,538
18,577
18,507
16,579
17,527
17,542
14,468
13,463
18,604
13,414
14,484
15,496
13,557
19,599
16,483
18,524
16,526
12,432
18,464
14,463
18,530
17,554
15,550
18,542
17,492
18,671
18,516
14,500
17,551
15,526
15,542
18,503
16,501
11,382
17,538
17,610
17,501
18,589
17,518
18,590
15,530
18,572
17,516
19,534
16,525
17,505
16,546
18,671
17,523
4,276
12,391
18,617
17,522
17,640
16,536
16,561
15,632
15,765
16,479
13,618
18,476
13,424
18,478
14,505
18,647
17,604
16,455
15,568
18,520
17,496
17,531
15,513
9,386
15,538
14,487
18,591
13,481
16,486
16,592
17,558
9,439
15,510
17,485
17,574
17,685
17,532
13,462
18,499
6,392
10,323
16,490
17,527
15,501
15,466
17,508
15,479
18,594
17,521
11,458
17,555
13,572
17,474
18,553
18,483
17,555
17,545
17,511
14,526
15,451
18,509
15,500
16,484
15,442
16,456
15,477
17,590
17,588
14,544
17,520
15,475
17,526
16,585
11,456
18,564
15,701
16,840
14,497
18,943
13,503
14,594
15,707
17,583
14,557
18,714
13,521
17,565
14,511
18,594
16,542
16,606
18,623
17,456
17,498
18,552
15,520
9,403
16,492
14,445
15,529
15,540
16,520
18,504
18,511
16,544
18,611
16,501
16,538
18,589
5,262
15,486
17,520
17,494
16,511
18,584
13,473
18,541
17,522
14,526
16,492
17,699
15,540
18,570
18,704
18,608
15,501
17,561
15,522
16,490
15,464
15,479
14,519
16,529
18,546
18,602
15,416
17,578
12,477
15,473
16,569
15,489
18,604
15,493
14,501
14,521
17,624
18,535
18,525
14,514
16,561
16,567
18,553
17,526
16,432
18,544
14,545
18,603
16,564
16,530
16,505
14,523
18,626
17,585
14,557
14,514
18,515
17,484
15,490
16,475
17,465
12,517
15,463
16,506
16,518
18,603
16,625
15,595
17,572
17,513
16,552
14,417
16,544
18,536
17,611
13,495
18,594
17,469
17,584
14,510
11,474
18,538
18,583
11,435
13,507
16,585
17,839
14,518
16,514
16,550
19,629
17,502
18,662
17,538
11,479
16,513
18,507
18,496
17,552
16,485
15,535
19,549
16,614
17,523
15,567
13,385
17,507
16,466
16,474
12,408
12,490
16,499
17,619
12,452
16,478
17,573
16,606
15,434
14,467
17,509
19,595
17,493
10,483
15,537
14,474
17,462
14,578
14,525
17,598
17,465
18,497
15,576
13,467
15,538
15,518
17,461
15,475
12,387
17,514
17,557
15,570
18,638
14,500
13,464
16,516
18,602
12,443
17,553
10,477
16,571
13,430
17,581
14,569
18,523
13,570
15,523
16,576
15,504
17,589
12,617
17,559
17,667
16,626
11,410
16,520
9,382
17,595
16,599
16,517
14,431
16,508
18,486
15,456
16,696
17,618
15,499
16,507
17,546
16,490
16,556
18,498
16,451
17,531
17,574
16,553
17,522
12,422
18,560
15,537
15,501
17,541
15,557
18,628
18,586
15,563
18,600
18,587
17,584
17,565
15,507
17,546
15,498
16,604
13,601
17,527
13,436
17,541
13,427
18,527
15,507
18,550
17,558
16,561
12,423
14,418
17,598
18,542
17,524
17,516
17,594
16,522
16,434
18,603
17,547
17,570
14,503
19,653
14,549
19,599
16,564
9,356
17,517
17,555
18,584
16,548
16,532
16,468
14,480
18,531
18,481
13,505
18,564
16,569
17,556
16,569
13,519
16,690
15,591
18,506
12,527
18,634
15,440
17,515
18,540
16,482
14,686
17,539
17,567
8,437
16,524
17,585
9,438
12,510
15,419
18,603
16,490
13,355
16,479
15,495
6,369
18,578
18,548
15,524
16,489
16,540
17,533
18,571
18,610
16,529
13,434
17,611
18,516
13,553
17,541
17,615
17,540
18,590
9,483
15,571
15,562
18,655
18,676
17,815
13,608
18,660
17,557
15,542
15,632
15,563
16,486
18,653
16,551
15,556
14,524
14,566
12,443
15,469
18,637
13,402
18,626
16,513
18,525
15,564
17,784
14,551
17,628
18,715
12,501
17,615
17,660
16,524
14,549
16,519
13,494
18,619
18,563
16,574
14,421
16,555
15,555
17,547
14,602
17,542
17,614
16,514
16,581
16,483
16,564
16,525
16,486
18,566
13,473
14,409
16,478
11,538
16,533
18,513
18,661
17,594
18,606
18,656
17,551
16,490
15,491
13,455
16,544
17,740
17,734
18,749
17,569
16,589
17,506
16,647
14,489
14,539
13,472
18,526
17,523
16,724
17,579
18,505
16,633
16,519
16,508
16,610
15,874
14,451
17,557
17,614
17,557
17,904
14,538
17,607
16,512
17,658
10,503
17,546
11,605
16,568
12,435
18,560
16,447
15,566
15,621
17,629
15,497
17,576
15,570
16,655
15,575
17,661
18,571
19,808
17,630
19,706
14,599
18,487
11,513
18,565
17,876
17,626
17,622
15,521
18,645
17,788
14,494
18,588
14,484
15,488
17,603
16,591
17,678
17,481
16,416
15,516
16,430
19,657
14,557
13,447
14,402
16,445
18,628
16,616
14,603
16,554
15,731
17,534
18,648
19,592
16,541
15,485
14,506
10,421
14,563
16,589
13,488
17,454
16,537
15,472
15,475
16,515
17,469
17,537
13,644
18,617
17,596
19,841
17,744
18,694
11,464
16,633
18,701
17,662
13,448
12,471
16,560
18,629
16,529
15,435
17,490
18,594
18,624
15,400
17,571
16,513
17,518
19,648
18,566
13,500
16,484
16,442
16,617
17,554
18,674
15,498
18,579
17,528
17,546
15,502
16,515
16,457
15,498
18,538
17,611
16,506
16,482
17,572
15,464
17,548
12,441
13,459
16,518
15,527
17,494
14,457
18,549
18,527
16,423
16,537
14,489
17,447
14,493
16,516
17,523
16,448
17,463
17,611
16,423
11,401
13,471
17,501
15,507
16,441
16,580
15,471
13,444
15,581
16,500
15,535
16,548
18,637
18,554
15,459
18,569
16,503
15,534
14,525
15,465
15,444
11,390
16,530
15,503
18,688
17,616
16,597
15,610
16,607
