16.0,27620
17.0,79776
16.0,92622
16.0,31718
18.0,28286
17.0,32577
18.0,31324
17.0,79714
18.0,43948
17.0,19460
16.0,15673
17.0,20888
15.0,13671
18.0,22886
18.0,27803
17.0,19354
18.0,21175
17.0,19400
18.0,20665
15.0,16868
14.0,13818
17.0,18045
17.0,21245
18.0,19901
18.0,20506
17.0,20580
14.0,13422
17.0,23383
18.0,20292
18.0,24215
17.0,64857
15.0,33329
18.0,26494
18.0,21676
18.0,50321
17.0,18454
17.0,18413
18.0,20233
18.0,19425
17.0,19023
18.0,20148
17.0,133424
15.0,13183
13.0,13449
18.0,19881
18.0,21313
17.0,21349
17.0,38723
17.0,17867
16.0,12619
17.0,20190
18.0,21180
18.0,20051
16.0,14391
18.0,18247
16.0,21230
17.0,19728
18.0,20993
16.0,15424
18.0,20097
17.0,21380
18.0,21462
18.0,19040
18.0,18582
15.0,17072
18.0,38044
17.0,18571
14.0,12632
18.0,19172
16.0,14872
15.0,15683
18.0,19951
18.0,19545
18.0,17948
18.0,19433
18.0,17568
17.0,18265
17.0,18600
18.0,21534
14.0,13207
17.0,19246
18.0,15865
16.0,21469
16.0,15346
16.0,38185
18.0,20590
16.0,20856
18.0,70647
18.0,19823
16.0,21327
14.0,11696
17.0,19646
18.0,17371
17.0,19908
17.0,21111
17.0,19472
17.0,20191
17.0,20263
18.0,20229
15.0,12745
17.0,43455
18.0,18442
18.0,20000
17.0,22007
18.0,105725
16.0,19860
17.0,18544
17.0,18830
16.0,11107
15.0,13022
18.0,51399
17.0,19061
18.0,13920
18.0,12548
18.0,13928
17.0,13645
16.0,54317
18.0,12830
18.0,13465
18.0,23105
18.0,12549
17.0,14609
18.0,14725
16.0,13596
16.0,5881
18.0,13369
16.0,42994
18.0,17793
18.0,12385
17.0,19904
16.0,9537
17.0,12635
17.0,14121
17.0,13132
11.0,8008
14.0,7244
18.0,13199
15.0,11131
14.0,8200
17.0,16630
17.0,13256
15.0,5336
17.0,13528
18.0,13704
18.0,16346
16.0,11438
17.0,19216
15.0,10084
18.0,13080
14.0,9847
18.0,19782
17.0,16059
17.0,11187
18.0,15268
17.0,11636
15.0,6097
16.0,12332
16.0,13327
17.0,12491
17.0,10587
13.0,10860
15.0,18387
18.0,13535
16.0,12894
17.0,15624
18.0,14062
17.0,12803
17.0,13668
18.0,12432
18.0,12807
16.0,13436
18.0,13148
19.0,14903
16.0,13778
18.0,15424
17.0,12635
19.0,13021
18.0,13397
18.0,13048
18.0,12430
18.0,11776
18.0,12025
17.0,19048
17.0,17124
16.0,9878
18.0,13295
18.0,14264
19.0,13449
17.0,15743
16.0,14122
17.0,13350
16.0,6240
15.0,8885
17.0,13621
18.0,15842
17.0,12071
18.0,14091
17.0,13280
17.0,12934
16.0,7061
18.0,17287
17.0,13453
