17,24921
16,9497
17,51499
17,14300
17,10073
13,7152
17,27972
18,11201
18,10398
18,10487
15,10543
17,10071
17,15691
15,11429
18,12095
16,10932
17,11247
16,14919
17,35948
17,7561
14,32849
16,11843
17,10424
11,12777
14,10317
17,8929
17,7460
15,7276
12,6372
16,12315
16,11592
17,10988
13,10780
15,11446
18,7218
18,10928
17,8192
15,7653
14,12774
13,7432
16,8289
16,10311
16,7409
10,6434
16,7326
17,7948
17,8463
18,7937
15,7688
17,8999
10,7794
17,11140
11,7617
17,11508
14,11361
17,12879
17,11057
16,7477
10,7141
17,26643
14,7496
18,9830
16,9891
18,7674
17,6963
18,7332
17,12620
17,8856
17,12157
17,8799
17,7596
12,5002
18,10890
16,7729
14,5489
17,11592
17,7579
18,19541
17,16264
15,50422
17,41722
16,8954
13,6999
18,22073
17,9315
18,9781
14,6280
17,5618
12,4471
17,5256
14,8907
17,10895
12,5998
18,21198
15,4739
17,8880
15,7191
12,9190
16,16849
18,5354
17,5132
16,8884
15,13661
17,6146
17,6740
10,4607
18,13419
17,5807
15,9266
17,7802
15,9039
17,7466
17,63466
17,13370
17,6354
17,13186
16,7647
17,23732
16,8638
16,8860
15,8472
16,16094
14,5108
14,6668
18,7968
15,8572
18,14984
17,9356
16,13435
16,44359
16,11193
15,9249
18,10269
16,9131
10,8225
17,15599
14,17277
14,30942
19,18936
16,8934
17,8367
13,8277
15,13679
17,12068
16,9936
15,8117
19,11662
14,7409
16,18930
17,10669
18,27137
11,5105
17,8699
13,11256
12,37643
12,46427
18,46732
15,12795
15,44752
15,8948
17,5541
8,3705
18,6517
17,12922
15,8549
12,7964
16,5492
15,8143
8,3508
17,6042
17,7591
12,4901
16,5872
12,12628
14,8860
17,9899
17,5609
16,8336
17,12698
16,11933
17,9694
14,7590
18,6403
15,11534
17,7188
17,15734
15,4534
14,8085
15,9990
16,5380
14,17766
17,24055
13,16626
15,12929
18,9743
18,41580
17,9355
16,8609
17,7979
14,10712
17,14407
15,5271
18,9757
15,5569
17,36058
18,20578
18,5671
13,12768
13,5073
18,7123
18,5381
16,9061
18,9725
14,5438
16,23837
18,7518
18,16817
13,8101
15,8187
17,37007
16,4868
14,7072
16,8969
18,8280
11,4852
16,9392
13,5256
17,5094
17,6133
18,5666
18,8220
18,9787
15,5446
10,3895
14,5839
17,7794
17,8868
18,8360
18,5868
17,8586
16,14622
17,7878
14,7708
17,9249
17,13011
17,9839
17,8831
16,7476
16,4980
17,48834
18,8064
15,6366
15,5807
15,80897
15,104840
14,38713
16,9493
18,7941
14,5377
17,5997
16,7286
17,9361
17,8113
17,8496
15,5639
15,15011
16,17443
16,5486
14,7256
18,14386
17,18795
17,8787
12,5087
17,13874
17,6112
16,9619
17,8307
16,5498
18,6005
15,8380
18,9378
17,6312
16,5841
16,6091
17,5501
17,28600
18,8602
15,4927
15,6043
17,9268
16,8743
15,5388
16,9164
14,7028
14,5293
17,11305
16,6239
18,5375
16,5944
16,5170
16,8297
13,4389
16,6075
18,5516
16,9227
16,12447
15,8405
16,10635
11,60380
15,6709
11,4748
17,6323
14,10314
12,5719
16,10800
15,65719
11,5381
16,16910
17,5593
17,6689
18,12294
16,9100
17,22001
14,11798
16,8174
17,7861
17,8607
17,9149
16,5210
16,5403
16,5758
18,6403
18,7903
16,8368
18,6164
17,5871
13,7481
14,7752
13,5150
18,5435
17,5392
12,7794
16,7790
18,7964
15,8078
18,9073
17,5674
16,5856
17,9344
18,15747
13,4026
17,9577
17,5818
16,6035
17,5765
15,7220
15,47818
18,5729
15,7346
13,4987
17,7050
16,8611
18,9534
16,8065
13,4697
13,10097
17,8954
13,5131
16,8190
17,10538
7,3735
14,3782
13,3725
12,7714
14,4236
18,6154
18,5265
17,19547
15,7629
16,9239
14,4620
14,5261
14,5877
13,12220
16,33488
17,5216
14,7666
13,22184
18,14579
18,6835
13,8586
15,5117
18,8750
18,8584
16,5814
17,8332
18,9254
16,10668
15,10925
15,23402
15,5568
18,5214
12,3749
15,5113
17,8096
17,11025
18,5449
16,5683
15,14472
17,9108
9,8408
17,26414
16,10212
18,14901
15,5803
17,5727
14,9137
13,5611
16,9128
16,5879
18,5373
18,9059
14,7593
16,5691
15,7678
14,5482
16,9200
16,5729
17,7770
17,10650
15,5002
15,13360
18,18008
10,8064
16,7722
18,17480
17,9782
18,14918
19,6953
17,8010
15,3672
17,10577
17,5102
17,5488
16,8569
17,21239
15,8476
14,69053
19,10879
16,6782
18,5923
17,8329
15,9506
18,5406
17,5489
17,5659
11,7356
15,7905
17,9005
17,12297
15,8849
16,9642
18,8802
16,5308
18,5940
16,5269
14,27422
19,13080
16,8861
16,9127
17,9515
19,9224
16,8817
16,8654
17,7968
11,4311
17,5437
18,11068
14,9449
18,152642
14,4952
15,6877
15,7994
15,8012
17,9552
17,5083
18,12333
9,10289
14,4661
16,15958
16,7124
16,5172
15,5743
15,7670
15,8142
18,13774
18,15180
17,5670
18,37338
16,13501
15,8765
17,5553
17,8143
18,5473
19,9832
19,9065
15,4661
16,10176
12,4895
15,6989
17,9528
17,7566
16,8388
19,27454
16,5460
18,36318
17,25753
13,15101
17,7563
17,15786
14,8852
17,7111
14,8304
18,5122
16,15887
18,4982
16,5227
15,5248
15,11003
17,11388
16,16728
16,8843
15,8434
12,8236
14,4541
17,8557
19,5424
17,8674
16,5326
16,7910
13,7659
16,9150
15,4707
18,9530
18,6199
15,5349
18,8321
17,11425
12,12564
13,6422
17,14367
17,10708
18,5250
15,4284
11,4292
17,4829
14,12471
17,5257
16,4589
16,7760
18,31739
17,4863
16,8379
13,13069
16,9307
14,5274
